Ciudad,Fecha,Temperatura,Precipitación,Humedad
Madrid,2020-03-16,11.942355550096174,42.27053904956242,52.5163024881989
Madrid,2020-03-17,11.7422090294037,48.42570094318659,37.891443620564104
Madrid,2020-03-18,12.498084554243711,43.65190683273667,46.062662883056106
Madrid,2020-03-19,13.204761374186909,48.41415310814949,50.85252574570387
Madrid,2020-03-20,14.11233068445949,34.98520287117012,50.99421986708542
Madrid,2020-03-21,11.841833879991635,42.188874761893466,34.69383755601383
Madrid,2020-03-22,16.145869090135832,49.03269125492206,53.276231792347815
Madrid,2020-03-23,15.447521551693457,43.5460030811597,52.7919649251421
Madrid,2020-03-24,11.61553689546875,44.00235974825699,46.22948793727222
Madrid,2020-03-25,17.836152374965664,42.3504076446502,50.041749990825004
Madrid,2020-03-26,18.822795326535513,50.31339769507987,35.16508446631999
Madrid,2020-03-27,17.55963959131283,46.11353975363265,35.20204384675652
Madrid,2020-03-28,15.012938049507946,44.90121258038047,51.346872623382374
Madrid,2020-03-29,13.401582963621726,47.94715681471647,43.32276809083836
Madrid,2020-03-30,17.82183489567705,47.719426246930595,49.884444797756984
Madrid,2020-03-31,15.075913204486081,45.88327521714315,58.39490672317605
Madrid,2020-04-01,18.495935139451046,52.593144266937564,48.26070069694844
Madrid,2020-04-02,16.635765086195374,44.589793168670504,30.0
Madrid,2020-04-03,18.340005733026924,46.31046753851254,48.493463619791065
Madrid,2020-04-04,17.266265745510673,41.72970985725466,45.189559780059646
Madrid,2020-04-05,18.132727911724952,45.715030714629435,47.6530564567708
Madrid,2020-04-06,16.905824370247732,52.91880986305398,58.997308125715534
Madrid,2020-04-07,20.620953234374557,41.77482300215188,34.21469814058886
Madrid,2020-04-08,17.466520802330884,39.32981345994445,52.439566239079845
Madrid,2020-04-09,18.179207722830537,49.98379821409908,65.70303911911232
Madrid,2020-04-10,21.303062615876225,44.253946826968345,43.74056885031543
Madrid,2020-04-11,15.00172730662184,45.47113203594442,54.723278861857374
Madrid,2020-04-12,15.315664065464604,44.75443572586047,59.66305778970802
Madrid,2020-04-13,19.953673308375755,45.36006319924646,52.10231439102094
Madrid,2020-04-14,15.825689215894851,49.1971260416363,43.14903019668573
Madrid,2020-04-15,22.214998296802897,40.72444134567645,42.90478989291999
Madrid,2020-04-16,17.655055455884614,39.83236041633866,57.43800153765982
Madrid,2020-04-17,17.140593086146993,45.28282746717188,55.92149090781734
Madrid,2020-04-18,22.633222454118656,36.7881415377063,42.13531584928774
Madrid,2020-04-19,21.898785084468624,37.91303392113127,38.23526845638917
Madrid,2020-04-20,22.821827359374183,54.065299829678146,37.191932858510036
Madrid,2020-04-21,21.046245390206273,48.46844284981075,66.61651861184771
Madrid,2020-04-22,17.657600345273593,44.57568562451284,49.32054879609501
Madrid,2020-04-23,23.344483037874262,50.75653545803645,73.60228585653414
Madrid,2020-04-24,19.131010821008417,39.299721053653435,55.55545603070543
Madrid,2020-04-25,21.4129155261308,42.85662054488294,54.39522322833798
Madrid,2020-04-26,21.84177080515513,47.4795458724475,53.062724883051835
Madrid,2020-04-27,19.774748514969595,48.73902204311294,59.99149850197365
Madrid,2020-04-28,21.44862622510084,46.769400530280016,40.339368149559306
Madrid,2020-04-29,22.198736352034825,31.413565724251587,71.60013108370735
Madrid,2020-04-30,21.23914667266107,39.19010865137434,48.99698297388168
Madrid,2020-05-01,18.41754460125439,46.32246163283194,42.96599907807189
Madrid,2020-05-02,21.340912536741566,42.05983576737328,53.0256100228842
Madrid,2020-05-03,23.52329946561073,56.439122427805174,60.92338876030798
Madrid,2020-05-04,19.60544755105374,48.265056064928025,39.92445124217024
Madrid,2020-05-05,20.817297142162403,46.31293466507159,55.668693724410716
Madrid,2020-05-06,20.36613327951585,37.82403117905524,42.83555842413523
Madrid,2020-05-07,25.05269768659854,43.11457562499749,44.93726466825511
Madrid,2020-05-08,22.814310390990425,44.37542109160808,45.105175812449694
Madrid,2020-05-09,22.397981757267843,48.68275899083818,57.635414664859205
Madrid,2020-05-10,20.154316119948746,47.32007072383307,38.909272682056226
Madrid,2020-05-11,22.88145689329139,47.946108789119364,51.92616110034613
Madrid,2020-05-12,20.56079124625302,38.024562981271735,46.56582135917408
Madrid,2020-05-13,22.077271998295465,49.564095069071705,41.52789822041471
Madrid,2020-05-14,20.843698433315847,35.45669132482697,37.864763972455194
Madrid,2020-05-15,23.567632122917143,39.53111859429246,37.97111675483997
Madrid,2020-05-16,23.464887896887962,44.212775102220526,33.66203982347203
Madrid,2020-05-17,21.989586545188796,41.154116175616515,58.96167193749268
Madrid,2020-05-18,23.290184340598568,36.71451726555399,47.58346837368779
Madrid,2020-05-19,20.40151656529702,37.4745996394718,51.58651930066243
Madrid,2020-05-20,19.69204836188476,33.67529226566641,61.78189364481597
Madrid,2020-05-21,23.637700453971505,43.907269213104485,37.79882843068447
Madrid,2020-05-22,23.174022090178692,47.37773953525735,40.584543246842856
Madrid,2020-05-23,24.189876338379698,40.397145354521655,52.54715536693784
Madrid,2020-05-24,27.762598246250317,38.7183567155773,31.75920447919633
Madrid,2020-05-25,24.959097102007185,33.17629747020491,44.21291487003131
Madrid,2020-05-26,21.31563543096502,44.91861044490547,40.75106926899532
Madrid,2020-05-27,25.44374545335805,51.2207435018978,53.29522442169536
Madrid,2020-05-28,20.643602014768923,30.98555194762981,45.74184133636131
Madrid,2020-05-29,22.415203078599834,34.461320247407656,70.08149279376958
Madrid,2020-05-30,23.262077368769692,36.18327611805219,59.378913720693944
Madrid,2020-05-31,26.88264931757016,36.55956904636625,41.46761515724689
Madrid,2020-06-01,22.021055518854656,40.315025769748274,46.1268656254315
Madrid,2020-06-02,21.909471188601028,47.04396145248988,46.52415487084556
Madrid,2020-06-03,23.414392789872142,43.807459038726044,80.0
Madrid,2020-06-04,22.330442803824333,41.191621304248386,34.89800356021859
Madrid,2020-06-05,25.953911062728086,34.72061802956266,52.03539700404613
Madrid,2020-06-06,21.581141534997357,32.52627614143745,30.0
Madrid,2020-06-07,21.483546110234364,33.92228909810407,49.930625587940774
Madrid,2020-06-08,22.937424613227225,45.42590518882005,69.09890561909012
Madrid,2020-06-09,22.848673266136313,37.153982826318206,45.915445683258916
Madrid,2020-06-10,27.732558531573837,35.003434858105166,61.045544214720486
Madrid,2020-06-11,25.79816656472505,36.09160960612007,49.33884774046796
Madrid,2020-06-12,24.097324576949703,40.904174157176904,45.77501283174565
Madrid,2020-06-13,21.491308031279186,29.985520106592002,47.483436410536044
Madrid,2020-06-14,25.647915914274883,43.39088374155345,44.13097354819999
Madrid,2020-06-15,21.972819036302425,36.86376721013145,43.739417281101765
Madrid,2020-06-16,20.894812018000415,34.76273685148319,36.69805587675505
Madrid,2020-06-17,26.368559697101436,37.82002629059073,65.06800728949443
Madrid,2020-06-18,24.631570243648607,36.45745894814657,46.06923604206556
Madrid,2020-06-19,25.84162504492354,33.40257925518093,52.93774310765753
Madrid,2020-06-20,24.63662189243342,33.61657791047167,41.23468148560214
Madrid,2020-06-21,25.709124030678954,30.290942181294447,61.1699055941535
Madrid,2020-06-22,22.68674596925004,37.67095878879674,47.2644422209217
Madrid,2020-06-23,21.91068592508499,31.481485549406223,49.08967332142195
Madrid,2020-06-24,25.329778054104956,29.111384843885585,31.710233647040546
Madrid,2020-06-25,22.344233782659295,34.47206344470672,53.95976211139612
Madrid,2020-06-26,22.553468937173744,40.03744169635209,68.11505704820246
Madrid,2020-06-27,23.00007563289986,32.89799657054663,41.30922414000088
Madrid,2020-06-28,23.92173422037352,29.846267444804,45.41770846297517
Madrid,2020-06-29,23.151493677131338,34.652452460501294,38.61676041784984
Madrid,2020-06-30,21.079362932963786,42.06195308855978,51.29162174240376
Madrid,2020-07-01,22.508900110789117,24.863576781096913,50.64024197906828
Madrid,2020-07-02,19.31329920187483,33.77820289722831,57.05081101494469
Madrid,2020-07-03,24.97164486834499,32.636153326121715,55.5147354680092
Madrid,2020-07-04,20.475262519027147,37.1614431682612,41.87483953814399
Madrid,2020-07-05,21.42593880678459,36.05097281689539,52.249480490643734
Madrid,2020-07-06,23.691508328394914,29.905209292460153,46.71698893277527
Madrid,2020-07-07,22.05768397352183,22.1582479362582,39.08967022623287
Madrid,2020-07-08,26.56964499093519,34.35556030102463,48.731441270373864
Madrid,2020-07-09,20.84189761445731,25.88858962348625,80.0
Madrid,2020-07-10,23.90291520165268,25.072643504088916,73.15170634005945
Madrid,2020-07-11,23.2286736739248,35.28994833075201,51.398265977676516
Madrid,2020-07-12,20.90672022644854,24.73592728697026,67.38857208010756
Madrid,2020-07-13,24.222389581657445,36.04659695876148,49.54616635853728
Madrid,2020-07-14,22.762953638497663,30.454077677070227,49.46861660558519
Madrid,2020-07-15,24.577139125674183,30.11328991943834,30.504282123702367
Madrid,2020-07-16,24.605401215276554,29.797304908595446,40.39894434055714
Madrid,2020-07-17,27.20704512485631,19.812661273278103,42.16500736013524
Madrid,2020-07-18,25.47317793860814,18.86722594309733,51.0751903166543
Madrid,2020-07-19,21.97869951120833,28.571990886411637,50.139845348592765
Madrid,2020-07-20,22.15266292534726,30.0800615212669,44.21057648608133
Madrid,2020-07-21,24.742540889272494,27.399696833821476,44.11186800466157
Madrid,2020-07-22,23.76301803497583,22.626478958954387,48.33846864392048
Madrid,2020-07-23,23.639517846381555,26.57723967585483,36.18588349317717
Madrid,2020-07-24,19.029629898617426,25.82197827600029,43.87361439631441
Madrid,2020-07-25,22.116728265661287,21.19699493119034,46.18710130191705
Madrid,2020-07-26,20.58873764479807,30.804472961345752,37.510510669271255
Madrid,2020-07-27,22.521677835912634,16.836322577714558,46.69762106735456
Madrid,2020-07-28,21.66019777150123,28.185842705200944,41.65192836465492
Madrid,2020-07-29,23.56919822985559,26.919585342283423,62.35382392009477
Madrid,2020-07-30,22.273322558288033,29.803847445290145,47.56196202860878
Madrid,2020-07-31,23.099324199538035,19.487602785796668,48.10454331743424
Madrid,2020-08-01,20.479381915014073,24.781697429341172,54.280281070213675
Madrid,2020-08-02,19.406683029028375,34.892682532352495,55.56968316840629
Madrid,2020-08-03,20.356669750354524,27.111192328254965,32.63758195699849
Madrid,2020-08-04,21.0217952733489,24.069526974957565,46.23215890892465
Madrid,2020-08-05,21.69111573997994,26.030133699001787,40.90967673747909
Madrid,2020-08-06,25.32635199615187,23.53489312011904,48.548297558067816
Madrid,2020-08-07,20.596124338814054,33.83022398519345,44.63667478801086
Madrid,2020-08-08,18.6396735711053,27.56775098251001,51.57069462857808
Madrid,2020-08-09,19.728583580966866,21.997509408024708,40.19540754437844
Madrid,2020-08-10,19.36043619666616,23.465499974589875,44.32232758479813
Madrid,2020-08-11,21.115808947180202,20.03042164538025,44.08840331077647
Madrid,2020-08-12,16.93464660335998,27.81660625778074,60.82591370470894
Madrid,2020-08-13,20.004376511325397,14.52221527892117,53.68003659280543
Madrid,2020-08-14,20.050735754974,13.316933102419155,53.688887075856655
Madrid,2020-08-15,20.06025469650232,28.424652075426295,47.136817191899745
Madrid,2020-08-16,18.25777224747579,31.68975791812018,46.15282147906446
Madrid,2020-08-17,18.831457022147323,23.061453489510413,55.61002888497637
Madrid,2020-08-18,16.312502092193466,21.082138538368454,57.774339337937846
Madrid,2020-08-19,18.02577836773337,23.606116753080634,50.151467856288406
Madrid,2020-08-20,17.77700411905347,16.888708597615473,61.41647945476102
Madrid,2020-08-21,19.54369516926149,20.787318362248094,62.74155027515184
Madrid,2020-08-22,16.24670207144076,19.935752204911918,33.353019606110855
Madrid,2020-08-23,19.967584046924937,22.68717786977372,54.303788847830496
Madrid,2020-08-24,21.238972488678282,11.580607185116126,49.57398071508963
Madrid,2020-08-25,13.953589538129153,16.654818907865398,53.88288813968243
Madrid,2020-08-26,18.78842022812087,23.23756694080051,61.15976528026742
Madrid,2020-08-27,19.130895722100142,15.460471763779278,40.7946183690856
Madrid,2020-08-28,16.342263256193217,13.70079341179412,33.79725897577438
Madrid,2020-08-29,16.66157949804974,28.710478459632384,61.06191472851045
Madrid,2020-08-30,17.02832366707139,18.5266327962926,40.01515355069587
Madrid,2020-08-31,16.53548865055481,15.280833462826083,43.13780486078964
Madrid,2020-09-01,16.34910225464066,9.55645721933399,52.0462089341965
Madrid,2020-09-02,13.450299139332209,21.51147681577792,43.138981788386445
Madrid,2020-09-03,18.941318056846317,21.210457468572276,34.077893716844024
Madrid,2020-09-04,18.629458988883002,16.074650689532767,50.34189767415725
Madrid,2020-09-05,14.676328183897716,11.914653467197937,42.18515341038141
Madrid,2020-09-06,13.202360498792935,17.164139038395643,55.97859877870269
Madrid,2020-09-07,17.008858650841283,12.972454724076838,44.93923443921345
Madrid,2020-09-08,14.64608991762949,12.309923240186333,43.11553861279202
Madrid,2020-09-09,15.911976456026732,16.376829688525255,47.899994608897906
Madrid,2020-09-10,14.819335134908556,11.512327632361878,60.5215347683867
Madrid,2020-09-11,16.670559276666182,17.88283112974208,59.079040816376846
Madrid,2020-09-12,16.50608835852896,19.57381164401848,39.0677381754028
Madrid,2020-09-13,13.494172741244826,12.223939915763083,77.99707649086918
Madrid,2020-09-14,12.007136881544518,9.473153153747141,46.742236754149715
Madrid,2020-09-15,11.436255978987766,24.017108448999878,38.47584271040499
Madrid,2020-09-16,15.650981088259716,11.409777162306227,58.882319900487786
Madrid,2020-09-17,11.880465886703274,12.715948276870613,46.38327542645648
Madrid,2020-09-18,13.072437260289512,16.989424961036477,71.5371950783965
Madrid,2020-09-19,12.7213019542121,18.834034230098496,58.47408355481534
Madrid,2020-09-20,13.636681005189578,14.472647889680308,48.01280153691232
Madrid,2020-09-21,9.697218058261683,17.97947031567745,65.75306877732204
Madrid,2020-09-22,13.77542441992973,13.596078865621827,58.49115211470445
Madrid,2020-09-23,14.273917255333783,10.674934040509395,37.711048030651106
Madrid,2020-09-24,13.23147667591733,22.596436918069045,58.88394109572404
Madrid,2020-09-25,12.261637585386113,27.84543301315671,44.835125580515495
Madrid,2020-09-26,12.90731855801176,23.82577027341312,49.166737147533254
Madrid,2020-09-27,13.340100722081516,16.001995790342793,51.310544492174614
Madrid,2020-09-28,6.826744357761535,24.411537402474245,41.20903987733739
Madrid,2020-09-29,16.11415875924577,16.978648585245065,36.666577211092985
Madrid,2020-09-30,12.81345774744009,12.773855588428358,53.67784010920297
Madrid,2020-10-01,10.559973680828001,17.456738073420546,36.11766501330138
Madrid,2020-10-02,10.915036547318678,14.621838761401404,30.0
Madrid,2020-10-03,12.51726174988902,10.151588495054332,41.6389439562857
Madrid,2020-10-04,11.131137194651194,10.553372593964694,53.31092421488398
Madrid,2020-10-05,7.1363243124448505,19.0374756766247,47.301188664300355
Madrid,2020-10-06,15.161857529983738,5.7812283651431855,62.67130940620071
Madrid,2020-10-07,10.647848276176793,18.02568397455575,51.83753495431689
Madrid,2020-10-08,12.746260601186302,6.852637599513825,42.33690348052919
Madrid,2020-10-09,9.159777177723885,4.394673388743838,45.60416449520506
Madrid,2020-10-10,13.455616801193921,5.810767253549839,35.63458640730822
Madrid,2020-10-11,10.795607725744913,24.84770813314025,60.85797224705931
Madrid,2020-10-12,11.281784902386232,14.04604715820441,36.18899913917042
Madrid,2020-10-13,7.815933679549876,15.47789835195187,40.79592367880731
Madrid,2020-10-14,12.172287179669862,22.163454643337626,48.39713779571372
Madrid,2020-10-15,10.97444848556463,19.764700035955954,50.02353264490822
Madrid,2020-10-16,12.044625524045411,8.167313854489553,34.973496364902104
Madrid,2020-10-17,8.032229803978206,19.505318654538307,40.94464204780505
Madrid,2020-10-18,8.175218691991526,16.121037330142872,52.650406022393184
Madrid,2020-10-19,13.595415260910128,13.53597010541645,61.29723358996994
Madrid,2020-10-20,6.71934444439838,15.414417165264421,53.49003562090175
Madrid,2020-10-21,8.420800117024024,21.744982711482383,49.74190238409146
Madrid,2020-10-22,10.82137833979888,10.973392531296305,34.37591266129869
Madrid,2020-10-23,8.599557311327944,17.469281009654512,43.826576534479095
Madrid,2020-10-24,9.428184680463339,15.482501181966805,55.21494241311054
Madrid,2020-10-25,7.323249418549519,6.615186578125739,60.809466698548874
Madrid,2020-10-26,8.723871143445814,11.664232818517116,58.893759081552545
Madrid,2020-10-27,5.234100296896093,16.720300124297005,51.38071644445607
Madrid,2020-10-28,11.028633213278031,22.323897812951458,62.04600466649178
Madrid,2020-10-29,7.343124777377224,20.930994210620685,78.81460713163963
Madrid,2020-10-30,6.088080019915449,19.001724324399422,44.06138084617312
Madrid,2020-10-31,8.652127521928492,12.034750036409957,42.36884204654964
Madrid,2020-11-01,6.2708263304527305,25.216780408263517,65.18482925779722
Madrid,2020-11-02,4.3986707883247185,17.39058096863715,52.3546452538542
Madrid,2020-11-03,4.2507288873331115,11.390274543236286,51.1230768842727
Madrid,2020-11-04,8.210777168620648,15.619324192701738,53.92374327659125
Madrid,2020-11-05,6.385277582842592,21.130828480260643,43.4551349481504
Madrid,2020-11-06,6.320376772177167,16.807367117252983,39.65204715249411
Madrid,2020-11-07,8.628819336632443,21.327216878747592,42.228524904516895
Madrid,2020-11-08,4.107462254581084,22.53886097186266,62.459462568310144
Madrid,2020-11-09,4.789804080599945,19.154388484478474,35.63359335315418
Madrid,2020-11-10,5.373741830850305,12.998373041373068,54.9865464564855
Madrid,2020-11-11,6.226874540807994,18.10307773768329,44.423125399744904
Madrid,2020-11-12,5.850857634209396,17.7942779720766,46.466331112846554
Madrid,2020-11-13,5.260845100761028,27.011508369236942,57.429509766083335
Madrid,2020-11-14,5.613205208569611,9.733135395241638,58.43988913357895
Madrid,2020-11-15,5.426134653231286,17.344197151232756,53.42976537866936
Madrid,2020-11-16,4.108300649365786,15.254956428567517,31.26880337633994
Madrid,2020-11-17,3.8307923253935776,20.011570896375595,65.70964708675791
Madrid,2020-11-18,5.917611434948764,6.312295914500831,63.1019651719956
Madrid,2020-11-19,3.5011066469157273,24.242223086361196,50.914368331911476
Madrid,2020-11-20,2.8851674418829365,18.907183338607258,50.10257816959412
Madrid,2020-11-21,4.494842271453684,9.789083107656085,68.01449208620156
Madrid,2020-11-22,4.72627306032328,17.384427082992755,59.47224271293727
Madrid,2020-11-23,9.479888971349578,22.415411534305726,49.707055964250806
Madrid,2020-11-24,3.4845531473453697,11.597117238756756,47.07661324148856
Madrid,2020-11-25,6.710685189345055,19.757319757846616,48.06462888988973
Madrid,2020-11-26,6.251469446478333,14.643732397479374,61.77232054397166
Madrid,2020-11-27,2.314870779212734,17.344051070134434,60.399917847066874
Madrid,2020-11-28,6.177692491850885,20.453470214929936,33.86576988501197
Madrid,2020-11-29,2.204627285709159,21.43570010009765,54.646423988660636
Madrid,2020-11-30,-0.8019602761151985,18.366216460148813,58.64121331377608
Madrid,2020-12-01,5.675829082414307,22.28814090291858,34.93536834028282
Madrid,2020-12-02,0.9010406632515977,25.220966363320354,49.97035248561677
Madrid,2020-12-03,5.267163437970344,19.946054376207883,32.22956393623481
Madrid,2020-12-04,2.9526003742849256,28.71057792312267,51.294928359413866
Madrid,2020-12-05,7.597919626089133,29.0784264796313,30.0
Madrid,2020-12-06,6.376913292308336,19.84090129785617,43.18254476292083
Madrid,2020-12-07,3.2970914758423246,19.014640035299344,43.88934085504865
Madrid,2020-12-08,2.795059258142813,14.104719253346328,42.91150179857394
Madrid,2020-12-09,1.712363694173456,22.016723345367158,64.51528016974567
Madrid,2020-12-10,3.2313788330914135,21.05854501841399,55.35510569739104
Madrid,2020-12-11,3.528148369696436,26.99926500888339,46.004311396766
Madrid,2020-12-12,3.338044418542486,15.786019298089304,40.669221591058985
Madrid,2020-12-13,4.3623545995377535,22.17966397259719,47.612236831547676
Madrid,2020-12-14,5.190453977916056,28.64454284881216,39.70887031700685
Madrid,2020-12-15,4.720137305332427,20.38507230797185,59.73080004149665
Madrid,2020-12-16,2.4829149963367785,20.46285401236206,69.96766001547786
Madrid,2020-12-17,1.1289542455232708,17.27946047376192,60.531998980821115
Madrid,2020-12-18,6.729897109657564,37.85815740132277,53.31690345545149
Madrid,2020-12-19,2.6211942335382226,21.260602425900295,48.34371216706854
Madrid,2020-12-20,2.6977277803310535,18.74039651007171,45.94893710538539
Madrid,2020-12-21,2.9651212630009436,21.468450865307382,67.45284572687595
Madrid,2020-12-22,0.3295066881310609,21.86313678835092,44.24064392478465
Madrid,2020-12-23,3.070802260837471,24.635836530311177,65.6109855689575
Madrid,2020-12-24,3.0814984105123133,30.35901020216528,38.68460757979851
Madrid,2020-12-25,5.298537527747505,24.991013311464673,47.03768345601793
Madrid,2020-12-26,5.474692204035349,22.12003496906788,32.85943407279214
Madrid,2020-12-27,4.108216827299008,19.729949182085345,51.5923420122828
Madrid,2020-12-28,5.990202324288743,27.34931151623416,37.36272378123793
Madrid,2020-12-29,4.835191800081601,27.70692098761716,66.65049406790442
Madrid,2020-12-30,4.155571074078797,35.403830779974335,54.122722716610696
Madrid,2020-12-31,4.543372921539876,28.467018079336096,55.37396746876818
Barcelona,2020-01-01,5.840209597780633,57.509737845566676,72.8267844916477
Barcelona,2020-01-02,5.469296420208895,53.00771182313005,59.074591856088624
Barcelona,2020-01-03,5.763893707696997,56.987935043514966,71.24118287733828
Barcelona,2020-01-04,4.086577960511438,56.58248177987063,80.0
Barcelona,2020-01-05,6.949585571909584,57.18155243569174,70.0855492600631
Barcelona,2020-01-06,4.451404512221783,54.49390221196058,59.82983798375187
Barcelona,2020-01-07,8.172697365195738,62.23984344367726,51.47657343304964
Barcelona,2020-01-08,6.045118965406677,59.09411847132802,62.86673009607923
Barcelona,2020-01-09,6.700429383881228,59.06278567441873,52.37771102459122
Barcelona,2020-01-10,7.649301264332661,51.75251088129835,78.30517369042597
Barcelona,2020-01-11,8.011212094333889,63.049054651006934,77.81167266182246
Barcelona,2020-01-12,3.649040305566748,63.27383148141095,61.24318172779449
Barcelona,2020-01-13,6.444912765818721,56.90077993426009,76.13981308469425
Barcelona,2020-01-14,8.690219696135205,66.30438106986159,64.23545347043017
Barcelona,2020-01-15,3.6074796646130576,54.78692904955028,69.5438571722514
Barcelona,2020-01-16,7.854747486194642,61.75783941435644,73.71955551564979
Barcelona,2020-01-17,2.6481964417619857,60.76706772880483,65.56039990960508
Barcelona,2020-01-18,5.196069261286364,55.79251683251805,74.18203348653117
Barcelona,2020-01-19,7.402697556384409,63.58148541672141,53.142719495324485
Barcelona,2020-01-20,4.098930212598063,71.3996244907714,71.1747498798797
